sequence_id	direction_group	exposure	group
13089_6	positive	BMI	Female
13093_6	positive	BMI	Female
13094_75	positive	BMI	Female
13097_11	positive	BMI	Female
13098_93	negative	BMI	Female
13104_32	positive	BMI	Female
13105_7	positive	BMI	Female
13107_9	positive	BMI	Female
13111_79	positive	BMI	Female
13112_179	positive	BMI	Female
13114_50	positive	BMI	Female
13116_25	positive	BMI	Female
13118_5	positive	BMI	Female
13119_26	positive	BMI	Female
13122_19	positive	BMI	Female
13123_3	negative	BMI	Female
13124_20	negative	BMI	Female
13125_45	positive	BMI	Female
13129_40	positive	BMI	Female
13130_150	positive	BMI	Female
13131_5	positive	BMI	Female
13132_14	positive	BMI	Female
13133_73	negative	BMI	Female
13228_75	positive	BMI	Female
13229_20	positive	BMI	Female
13230_174	positive	BMI	Female
13231_90	positive	BMI	Female
13236_25	positive	BMI	Female
13240_170	positive	BMI	Female
13242_134	positive	BMI	Female
13268_45	positive	BMI	Female
13374_4	positive	BMI	Female
13375_48	positive	BMI	Female
13377_3	positive	BMI	Female
13378_80	positive	BMI	Female
13381_49	positive	BMI	Female
13384_110	positive	BMI	Female
13386_248	positive	BMI	Female
13387_55	positive	BMI	Female
13388_57	positive	BMI	Female
13393_46	positive	BMI	Female
13397_88	positive	BMI	Female
13399_33	positive	BMI	Female
13403_5	positive	BMI	Female
13405_61	positive	BMI	Female
13411_21	positive	BMI	Female
13412_5	positive	BMI	Female
13416_8	negative	BMI	Female
13421_17	positive	BMI	Female
13422_66	positive	BMI	Female
13423_94	positive	BMI	Female
13427_66	positive	BMI	Female
13429_3	positive	BMI	Female
13430_50	positive	BMI	Female
13431_74	positive	BMI	Female
13434_172	positive	BMI	Female
13436_54	positive	BMI	Female
13438_115	positive	BMI	Female
13439_6	positive	BMI	Female
13441_30	positive	BMI	Female
13447_42	positive	BMI	Female
13449_25	positive	BMI	Female
13450_49	positive	BMI	Female
13451_2	positive	BMI	Female
13452_113	positive	BMI	Female
13453_2	positive	BMI	Female
13457_33	positive	BMI	Female
13459_30	positive	BMI	Female
13460_4	negative	BMI	Female
13463_1	positive	BMI	Female
13464_8	positive	BMI	Female
13465_5	positive	BMI	Female
13468_5	positive	BMI	Female
13470_43	positive	BMI	Female
13472_35	positive	BMI	Female
13473_55	positive	BMI	Female
13474_40	positive	BMI	Female
13475_10	positive	BMI	Female
13476_16	positive	BMI	Female
13477_65	positive	BMI	Female
13479_8	positive	BMI	Female
13481_24	positive	BMI	Female
13482_14	positive	BMI	Female
13484_69	positive	BMI	Female
13485_20	positive	BMI	Female
13486_9	positive	BMI	Female
13488_3	positive	BMI	Female
13490_1	positive	BMI	Female
13491_40	positive	BMI	Female
13492_44	positive	BMI	Female
13493_5	positive	BMI	Female
13494_6	positive	BMI	Female
13495_48	positive	BMI	Female
13496_19	positive	BMI	Female
13497_34	positive	BMI	Female
13498_1	positive	BMI	Female
13499_30	positive	BMI	Female
13501_10	positive	BMI	Female
13502_2	positive	BMI	Female
13503_19	positive	BMI	Female
13506_10	positive	BMI	Female
13507_51	positive	BMI	Female
13509_5	positive	BMI	Female
13510_7	positive	BMI	Female
13511_29	positive	BMI	Female
13512_28	positive	BMI	Female
13513_174	positive	BMI	Female
13514_121	positive	BMI	Female
13515_8	positive	BMI	Female
13516_46	negative	BMI	Female
13517_3	positive	BMI	Female
13518_5	positive	BMI	Female
13519_112	positive	BMI	Female
13522_20	positive	BMI	Female
13524_25	negative	BMI	Female
13525_17	positive	BMI	Female
13526_5	positive	BMI	Female
13529_39	positive	BMI	Female
13530_5	positive	BMI	Female
13532_25	positive	BMI	Female
13534_20	positive	BMI	Female
13535_2	positive	BMI	Female
13536_56	positive	BMI	Female
13539_131	positive	BMI	Female
13540_1	positive	BMI	Female
13541_1	positive	BMI	Female
13544_9	positive	BMI	Female
13545_97	positive	BMI	Female
13547_5	positive	BMI	Female
13548_53	positive	BMI	Female
13549_15	positive	BMI	Female
13552_7	positive	BMI	Female
13553_4	positive	BMI	Female
13554_78	positive	BMI	Female
13556_28	positive	BMI	Female
13557_3	positive	BMI	Female
13561_5	positive	BMI	Female
13563_259	positive	BMI	Female
13565_2	positive	BMI	Female
13566_2	positive	BMI	Female
13567_1	positive	BMI	Female
13568_30	positive	BMI	Female
13570_43	positive	BMI	Female
13572_43	positive	BMI	Female
13573_5	positive	BMI	Female
13574_50	positive	BMI	Female
13575_40	positive	BMI	Female
13577_25	positive	BMI	Female
13578_98	positive	BMI	Female
13580_2	positive	BMI	Female
13583_19	positive	BMI	Female
13587_10	positive	BMI	Female
13588_11	positive	BMI	Female
13589_10	positive	BMI	Female
13590_1	positive	BMI	Female
13591_31	positive	BMI	Female
13594_158	positive	BMI	Female
13595_20	negative	BMI	Female
13596_3	positive	BMI	Female
13597_20	positive	BMI	Female
13599_15	positive	BMI	Female
13602_6	positive	BMI	Female
13603_7	positive	BMI	Female
13604_27	positive	BMI	Female
13605_16	positive	BMI	Female
13609_11	positive	BMI	Female
13610_9	positive	BMI	Female
13612_7	positive	BMI	Female
13613_23	positive	BMI	Female
13614_6	positive	BMI	Female
13615_60	positive	BMI	Female
13618_15	positive	BMI	Female
13620_10	negative	BMI	Female
13621_31	positive	BMI	Female
13622_16	positive	BMI	Female
13623_4	positive	BMI	Female
13624_17	positive	BMI	Female
13625_19	positive	BMI	Female
13628_58	positive	BMI	Female
13629_25	positive	BMI	Female
13631_1	positive	BMI	Female
13634_209	positive	BMI	Female
13636_20	positive	BMI	Female
13639_101	positive	BMI	Female
13642_90	positive	BMI	Female
13645_14	positive	BMI	Female
13650_11	positive	BMI	Female
13651_54	positive	BMI	Female
13652_2	positive	BMI	Female
13653_335	positive	BMI	Female
13654_1	positive	BMI	Female
13655_34	positive	BMI	Female
13657_2	positive	BMI	Female
13658_31	positive	BMI	Female
13659_36	positive	BMI	Female
13665_35	positive	BMI	Female
13666_222	negative	BMI	Female
13669_6	positive	BMI	Female
13671_40	positive	BMI	Female
13672_3	positive	BMI	Female
13673_21	negative	BMI	Female
13676_46	positive	BMI	Female
13680_3	positive	BMI	Female
13681_173	positive	BMI	Female
13682_47	positive	BMI	Female
13683_18	positive	BMI	Female
13686_2	positive	BMI	Female
13688_2	positive	BMI	Female
13689_2	positive	BMI	Female
13691_10	positive	BMI	Female
13692_154	positive	BMI	Female
13694_24	positive	BMI	Female
13697_51	positive	BMI	Female
13698_28	positive	BMI	Female
13700_10	positive	BMI	Female
13704_5	positive	BMI	Female
13711_10	positive	BMI	Female
13713_164	positive	BMI	Female
13717_15	positive	BMI	Female
13719_19	positive	BMI	Female
13720_95	positive	BMI	Female
13724_27	negative	BMI	Female
13726_4	positive	BMI	Female
13727_44	positive	BMI	Female
13728_19	positive	BMI	Female
13729_26	positive	BMI	Female
13733_5	positive	BMI	Female
13735_1	positive	BMI	Female
13738_8	positive	BMI	Female
13740_51	positive	BMI	Female
13743_56	positive	BMI	Female
13744_37	positive	BMI	Female
13745_10	positive	BMI	Female
13748_4	positive	BMI	Female
13926_1	positive	BMI	Female
13929_27	positive	BMI	Female
13930_3	positive	BMI	Female
13931_22	positive	BMI	Female
13932_45	positive	BMI	Female
13933_276	positive	BMI	Female
13934_3	positive	BMI	Female
13936_24	positive	BMI	Female
13937_75	positive	BMI	Female
13939_14	positive	BMI	Female
13940_19	positive	BMI	Female
13941_82	positive	BMI	Female
13942_140	positive	BMI	Female
13943_38	positive	BMI	Female
13946_8	positive	BMI	Female
13947_371	positive	BMI	Female
13948_50	positive	BMI	Female
13950_9	positive	BMI	Female
13955_33	positive	BMI	Female
13958_5	positive	BMI	Female
13959_7	positive	BMI	Female
13960_15	positive	BMI	Female
13961_18	positive	BMI	Female
13963_7	positive	BMI	Female
13966_30	positive	BMI	Female
13967_14	positive	BMI	Female
13969_24	positive	BMI	Female
13972_4	positive	BMI	Female
13975_56	positive	BMI	Female
13976_9	positive	BMI	Female
13977_28	positive	BMI	Female
13978_122	positive	BMI	Female
13979_3	positive	BMI	Female
13982_33	positive	BMI	Female
13983_27	positive	BMI	Female
13984_23	positive	BMI	Female
13986_6	positive	BMI	Female
13988_67	positive	BMI	Female
13990_1	positive	BMI	Female
13991_47	positive	BMI	Female
13992_12	positive	BMI	Female
13993_20	positive	BMI	Female
13994_1	positive	BMI	Female
13996_16	positive	BMI	Female
13998_26	positive	BMI	Female
14002_18	positive	BMI	Female
14005_2	positive	BMI	Female
14006_36	positive	BMI	Female
14008_22	positive	BMI	Female
14009_65	positive	BMI	Female
14011_17	positive	BMI	Female
14012_17	positive	BMI	Female
14013_11	positive	BMI	Female
14019_73	positive	BMI	Female
14021_81	positive	BMI	Female
14024_196	positive	BMI	Female
14025_18	positive	BMI	Female
14026_24	positive	BMI	Female
14028_22	positive	BMI	Female
14029_42	positive	BMI	Female
14034_22	positive	BMI	Female
14035_13	positive	BMI	Female
14036_116	positive	BMI	Female
14037_18	positive	BMI	Female
14039_33	positive	BMI	Female
14043_12	positive	BMI	Female
14045_12	positive	BMI	Female
14047_78	positive	BMI	Female
14048_7	negative	BMI	Female
14051_54	positive	BMI	Female
14052_26	positive	BMI	Female
14054_17	positive	BMI	Female
14056_4	positive	BMI	Female
14060_67	positive	BMI	Female
14061_48	positive	BMI	Female
14063_17	positive	BMI	Female
14066_49	positive	BMI	Female
14067_6	positive	BMI	Female
14070_56	positive	BMI	Female
14074_2	positive	BMI	Female
14079_14	positive	BMI	Female
14082_56	positive	BMI	Female
14083_25	positive	BMI	Female
14088_38	positive	BMI	Female
14090_23	positive	BMI	Female
14093_10	positive	BMI	Female
14094_29	positive	BMI	Female
14095_1	positive	BMI	Female
14098_28	positive	BMI	Female
14099_20	positive	BMI	Female
14100_63	positive	BMI	Female
14101_2	negative	BMI	Female
14106_46	positive	BMI	Female
14107_1	positive	BMI	Female
14111_15	positive	BMI	Female
14112_40	positive	BMI	Female
14114_18	negative	BMI	Female
14115_34	positive	BMI	Female
14120_2	positive	BMI	Female
14121_24	positive	BMI	Female
14122_132	positive	BMI	Female
14123_34	positive	BMI	Female
14124_6	positive	BMI	Female
14127_240	positive	BMI	Female
14128_121	positive	BMI	Female
14129_1	positive	BMI	Female
14132_21	positive	BMI	Female
14134_49	positive	BMI	Female
14135_3	positive	BMI	Female
14136_234	positive	BMI	Female
14139_16	positive	BMI	Female
14143_8	positive	BMI	Female
14144_3	positive	BMI	Female
14149_9	positive	BMI	Female
14150_7	positive	BMI	Female
14151_4	positive	BMI	Female
14156_33	positive	BMI	Female
14157_21	positive	BMI	Female
14158_17	positive	BMI	Female
14175_78	positive	BMI	Female
14178_18	negative	BMI	Female
14186_13	positive	BMI	Female
14192_31	positive	BMI	Female
14197_2	positive	BMI	Female
14203_3	positive	BMI	Female
14204_55	positive	BMI	Female
14205_6	positive	BMI	Female
14206_28	positive	BMI	Female
14208_3	positive	BMI	Female
14216_35	positive	BMI	Female
14226_120	positive	BMI	Female
14227_21	positive	BMI	Female
14229_5	positive	BMI	Female
14245_195	positive	BMI	Female
14246_50	positive	BMI	Female
14249_68	positive	BMI	Female
14250_115	positive	BMI	Female
14254_27	positive	BMI	Female
14260_112	positive	BMI	Female
14268_4	positive	BMI	Female
14271_23	positive	BMI	Female
14273_19	positive	BMI	Female
14283_12	positive	BMI	Female
14284_23	positive	BMI	Female
14286_2	positive	BMI	Female
14287_6	positive	BMI	Female
14294_61	positive	BMI	Female
14309_8	positive	BMI	Female
14314_6	positive	BMI	Female
14318_1	positive	BMI	Female
14324_52	positive	BMI	Female
14326_4	positive	BMI	Female
14329_4	positive	BMI	Female
14331_262	positive	BMI	Female
14332_3	positive	BMI	Female
14334_3	positive	BMI	Female
14337_1	positive	BMI	Female
14341_8	positive	BMI	Female
14583_49	positive	BMI	Female
14587_16	positive	BMI	Female
14593_152	positive	BMI	Female
14597_5	positive	BMI	Female
14599_18	positive	BMI	Female
14603_51	positive	BMI	Female
14614_41	negative	BMI	Female
14615_46	positive	BMI	Female
14616_16	positive	BMI	Female
14618_26	negative	BMI	Female
14619_8	positive	BMI	Female
14623_26	positive	BMI	Female
14624_51	positive	BMI	Female
14628_72	positive	BMI	Female
14631_22	positive	BMI	Female
14633_26	positive	BMI	Female
14636_25	positive	BMI	Female
14645_253	positive	BMI	Female
14662_6	positive	BMI	Female
14663_44	positive	BMI	Female
14670_1	positive	BMI	Female
14674_63	positive	BMI	Female
14675_20	positive	BMI	Female
14684_17	positive	BMI	Female
14685_17	positive	BMI	Female
14687_6	positive	BMI	Female
14688_6	positive	BMI	Female
14689_3	positive	BMI	Female
14692_3	positive	BMI	Female
14708_59	positive	BMI	Female
14711_27	negative	BMI	Female
14713_46	positive	BMI	Female
14747_9	positive	BMI	Female
14748_31	positive	BMI	Female
15297_3	positive	BMI	Female
15298_199	positive	BMI	Female
15299_102	positive	BMI	Female
15300_66	positive	BMI	Female
15301_24	positive	BMI	Female
15303_63	positive	BMI	Female
15305_7	negative	BMI	Female
15306_20	positive	BMI	Female
15308_108	positive	BMI	Female
15310_61	positive	BMI	Female
15312_14	positive	BMI	Female
15313_28	positive	BMI	Female
15315_64	positive	BMI	Female
15316_262	positive	BMI	Female
15318_75	positive	BMI	Female
15319_226	positive	BMI	Female
15321_8	negative	BMI	Female
15322_35	positive	BMI	Female
15323_112	positive	BMI	Female
15324_58	positive	BMI	Female
15325_14	positive	BMI	Female
15326_64	positive	BMI	Female
15329_167	positive	BMI	Female
15331_47	positive	BMI	Female
15333_11	positive	BMI	Female
15336_7	positive	BMI	Female
15339_32	positive	BMI	Female
15343_337	positive	BMI	Female
15346_31	positive	BMI	Female
15347_12	positive	BMI	Female
15358_28	positive	BMI	Female
15361_37	positive	BMI	Female
15363_32	positive	BMI	Female
15364_101	negative	BMI	Female
15365_41	positive	BMI	Female
15367_38	negative	BMI	Female
15368_3	positive	BMI	Female
15370_5	positive	BMI	Female
15372_43	positive	BMI	Female
15374_15	positive	BMI	Female
15375_49	positive	BMI	Female
15376_134	positive	BMI	Female
15381_45	positive	BMI	Female
15383_200	positive	BMI	Female
15385_116	positive	BMI	Female
15386_7	positive	BMI	Female
15387_44	positive	BMI	Female
15388_24	positive	BMI	Female
15389_1	positive	BMI	Female
15390_3	positive	BMI	Female
15391_114	positive	BMI	Female
15395_15	positive	BMI	Female
15398_2	positive	BMI	Female
15402_2	positive	BMI	Female
15403_53	positive	BMI	Female
15404_3	positive	BMI	Female
15405_23	positive	BMI	Female
15412_40	positive	BMI	Female
15413_3	positive	BMI	Female
15414_316	positive	BMI	Female
15416_54	positive	BMI	Female
15417_3	positive	BMI	Female
15418_25	positive	BMI	Female
15419_15	positive	BMI	Female
15422_12	positive	BMI	Female
15426_5	positive	BMI	Female
15427_35	positive	BMI	Female
15430_165	positive	BMI	Female
15431_31	positive	BMI	Female
15432_1	positive	BMI	Female
15433_4	positive	BMI	Female
15434_5	positive	BMI	Female
15435_4	positive	BMI	Female
15436_40	positive	BMI	Female
15437_11	positive	BMI	Female
15439_21	positive	BMI	Female
15440_57	positive	BMI	Female
15441_6	positive	BMI	Female
15444_45	positive	BMI	Female
15446_25	positive	BMI	Female
15447_45	positive	BMI	Female
15448_47	positive	BMI	Female
15449_33	positive	BMI	Female
15452_5	positive	BMI	Female
15453_3	positive	BMI	Female
15455_40	positive	BMI	Female
15457_14	positive	BMI	Female
15460_9	positive	BMI	Female
15462_28	positive	BMI	Female
15465_79	positive	BMI	Female
15466_30	positive	BMI	Female
15467_10	positive	BMI	Female
15468_14	positive	BMI	Female
15470_11	positive	BMI	Female
15471_29	positive	BMI	Female
15472_16	positive	BMI	Female
15474_7	positive	BMI	Female
15475_4	positive	BMI	Female
15476_6	positive	BMI	Female
15480_2	positive	BMI	Female
15483_377	positive	BMI	Female
15486_126	positive	BMI	Female
15487_164	positive	BMI	Female
15492_1	positive	BMI	Female
15494_11	positive	BMI	Female
15495_9	positive	BMI	Female
15497_9	positive	BMI	Female
15499_11	positive	BMI	Female
15503_15	positive	BMI	Female
15503_20	negative	BMI	Female
15504_39	positive	BMI	Female
15506_34	positive	BMI	Female
15509_2	positive	BMI	Female
15511_37	negative	BMI	Female
15513_108	positive	BMI	Female
15514_26	positive	BMI	Female
15515_2	positive	BMI	Female
15516_12	positive	BMI	Female
15521_4	positive	BMI	Female
15522_2	positive	BMI	Female
15523_9	positive	BMI	Female
15524_30	positive	BMI	Female
15525_294	positive	BMI	Female
15526_33	positive	BMI	Female
15527_90	negative	BMI	Female
15530_33	positive	BMI	Female
15533_97	positive	BMI	Female
15534_26	positive	BMI	Female
15535_3	negative	BMI	Female
15539_15	negative	BMI	Female
15540_6	positive	BMI	Female
15544_25	negative	BMI	Female
15545_13	positive	BMI	Female
15553_22	positive	BMI	Female
15556_49	negative	BMI	Female
15559_5	negative	BMI	Female
15560_52	positive	BMI	Female
15562_24	positive	BMI	Female
15565_102	positive	BMI	Female
15567_2	positive	BMI	Female
15569_15	negative	BMI	Female
15570_99	positive	BMI	Female
15573_110	negative	BMI	Female
15574_37	positive	BMI	Female
15576_158	positive	BMI	Female
15579_26	positive	BMI	Female
15580_2	positive	BMI	Female
15581_16	positive	BMI	Female
15582_25	positive	BMI	Female
15583_18	positive	BMI	Female
15584_9	positive	BMI	Female
15585_304	positive	BMI	Female
15587_20	positive	BMI	Female
15588_17	positive	BMI	Female
15591_28	positive	BMI	Female
15594_47	positive	BMI	Female
15596_7	positive	BMI	Female
15602_43	positive	BMI	Female
15603_20	positive	BMI	Female
15604_18	positive	BMI	Female
15606_19	positive	BMI	Female
15607_56	negative	BMI	Female
15612_5	positive	BMI	Female
15615_8	positive	BMI	Female
15617_8	positive	BMI	Female
15619_49	positive	BMI	Female
15620_4	negative	BMI	Female
15622_13	negative	BMI	Female
15623_1	positive	BMI	Female
15627_83	positive	BMI	Female
15631_18	positive	BMI	Female
15634_139	positive	BMI	Female
15635_4	positive	BMI	Female
15636_49	positive	BMI	Female
15637_38	positive	BMI	Female
15641_20	positive	BMI	Female
15644_1	positive	BMI	Female
15653_9	positive	BMI	Female
15666_21	positive	BMI	Female
15668_19	positive	BMI	Female
15669_7	positive	BMI	Female
15670_15	positive	BMI	Female
15674_3	positive	BMI	Female
15675_3	positive	BMI	Female
15678_71	positive	BMI	Female
15686_49	positive	BMI	Female
15688_30	positive	BMI	Female
15692_300	positive	BMI	Female
15693_9	positive	BMI	Female
15698_6	positive	BMI	Female
16015_19	positive	BMI	Female
16021_30	positive	BMI	Female
16043_30	positive	BMI	Female
16049_43	positive	BMI	Female
16055_3	positive	BMI	Female
16057_6	positive	BMI	Female
16060_99	positive	BMI	Female
16070_7	negative	BMI	Female
16074_12	positive	BMI	Female
16079_2	positive	BMI	Female
16081_38	positive	BMI	Female
16288_17	negative	BMI	Female
16293_1	positive	BMI	Female
16296_43	positive	BMI	Female
16297_14	positive	BMI	Female
16298_84	positive	BMI	Female
16299_13	positive	BMI	Female
16300_4	positive	BMI	Female
16302_11	positive	BMI	Female
16304_6	positive	BMI	Female
16305_10	positive	BMI	Female
16307_22	negative	BMI	Female
16308_14	positive	BMI	Female
16309_30	positive	BMI	Female
16312_45	positive	BMI	Female
16315_105	positive	BMI	Female
16317_20	positive	BMI	Female
16318_12	positive	BMI	Female
16320_139	positive	BMI	Female
16322_10	positive	BMI	Female
16323_8	negative	BMI	Female
16324_38	positive	BMI	Female
16536_3	positive	BMI	Female
16551_14	positive	BMI	Female
16558_2	positive	BMI	Female
16561_9	positive	BMI	Female
16583_8	positive	BMI	Female
16585_16	positive	BMI	Female
16587_1	positive	BMI	Female
16588_10	positive	BMI	Female
16591_71	positive	BMI	Female
16593_3	positive	BMI	Female
16594_44	positive	BMI	Female
16597_11	positive	BMI	Female
16599_38	positive	BMI	Female
16605_2	positive	BMI	Female
16606_85	positive	BMI	Female
16607_78	negative	BMI	Female
16609_106	negative	BMI	Female
16610_13	positive	BMI	Female
16612_28	positive	BMI	Female
16613_3	positive	BMI	Female
16616_137	positive	BMI	Female
16617_14	positive	BMI	Female
16618_7	positive	BMI	Female
16621_77	positive	BMI	Female
16746_12	positive	BMI	Female
16748_1	positive	BMI	Female
16749_79	positive	BMI	Female
16751_15	positive	BMI	Female
16753_46	positive	BMI	Female
16754_40	positive	BMI	Female
16755_195	positive	BMI	Female
16756_30	positive	BMI	Female
16758_96	positive	BMI	Female
16760_2	positive	BMI	Female
16763_11	positive	BMI	Female
16765_52	positive	BMI	Female
16768_3	positive	BMI	Female
16769_20	positive	BMI	Female
16773_29	positive	BMI	Female
16781_2	positive	BMI	Female
16792_4	positive	BMI	Female
16802_31	positive	BMI	Female
16803_4	positive	BMI	Female
16805_5	positive	BMI	Female
16807_35	positive	BMI	Female
16809_1	positive	BMI	Female
16810_3	positive	BMI	Female
16814_13	positive	BMI	Female
16818_200	positive	BMI	Female
16825_20	positive	BMI	Female
16828_8	positive	BMI	Female
16831_7	positive	BMI	Female
16836_1	positive	BMI	Female
16837_20	positive	BMI	Female
16845_15	positive	BMI	Female
16847_39	positive	BMI	Female
16850_5	positive	BMI	Female
16851_50	positive	BMI	Female
16852_10	positive	BMI	Female
16853_5	positive	BMI	Female
16854_17	positive	BMI	Female
16857_2	positive	BMI	Female
16859_100	positive	BMI	Female
16863_47	positive	BMI	Female
16865_62	positive	BMI	Female
16872_248	positive	BMI	Female
16875_13	positive	BMI	Female
16877_19	positive	BMI	Female
16882_27	positive	BMI	Female
16883_57	positive	BMI	Female
16887_29	positive	BMI	Female
16890_37	negative	BMI	Female
16892_23	positive	BMI	Female
16899_59	positive	BMI	Female
16902_17	positive	BMI	Female
16907_3	negative	BMI	Female
16908_5	negative	BMI	Female
16915_153	positive	BMI	Female
16919_1	positive	BMI	Female
16922_53	positive	BMI	Female
16923_20	positive	BMI	Female
16926_44	positive	BMI	Female
16932_5	positive	BMI	Female
17137_160	positive	BMI	Female
17138_8	positive	BMI	Female
17140_57	positive	BMI	Female
17148_7	positive	BMI	Female
17150_8	positive	BMI	Female
17151_84	positive	BMI	Female
17152_10	positive	BMI	Female
17154_2	positive	BMI	Female
17155_1	positive	BMI	Female
17156_72	positive	BMI	Female
17158_17	positive	BMI	Female
17161_1	positive	BMI	Female
17163_117	positive	BMI	Female
17164_15	positive	BMI	Female
17165_1	positive	BMI	Female
17166_4	positive	BMI	Female
17170_15	positive	BMI	Female
17172_19	positive	BMI	Female
17176_13	positive	BMI	Female
17195_43	positive	BMI	Female
17196_5	positive	BMI	Female
17199_43	positive	BMI	Female
17200_50	positive	BMI	Female
17202_37	positive	BMI	Female
17204_17	positive	BMI	Female
17205_21	positive	BMI	Female
17209_27	positive	BMI	Female
17210_2	positive	BMI	Female
17224_12	positive	BMI	Female
17231_1	positive	BMI	Female
17319_1	positive	BMI	Female
17320_19	positive	BMI	Female
17325_10	positive	BMI	Female
17326_44	positive	BMI	Female
17329_2	positive	BMI	Female
17331_138	positive	BMI	Female
17332_3	positive	BMI	Female
17333_20	positive	BMI	Female
17335_18	positive	BMI	Female
17336_54	positive	BMI	Female
17337_1	positive	BMI	Female
17341_89	positive	BMI	Female
17342_13	positive	BMI	Female
17343_6	positive	BMI	Female
17344_23	positive	BMI	Female
17345_12	positive	BMI	Female
17346_61	negative	BMI	Female
17347_80	positive	BMI	Female
17348_5	positive	BMI	Female
17355_56	positive	BMI	Female
17356_34	positive	BMI	Female
17357_33	positive	BMI	Female
17362_5	positive	BMI	Female
17364_8	positive	BMI	Female
17365_7	positive	BMI	Female
17366_6	positive	BMI	Female
17367_5	positive	BMI	Female
17370_186	positive	BMI	Female
17372_5	positive	BMI	Female
17377_1	positive	BMI	Female
17380_2	positive	BMI	Female
17383_4	positive	BMI	Female
17384_110	positive	BMI	Female
17387_27	positive	BMI	Female
17391_10	positive	BMI	Female
17393_13	positive	BMI	Female
17396_23	positive	BMI	Female
17397_8	positive	BMI	Female
17398_55	positive	BMI	Female
17400_71	positive	BMI	Female
17403_14	positive	BMI	Female
17404_5	positive	BMI	Female
17405_2	positive	BMI	Female
17408_2	positive	BMI	Female
17410_5	positive	BMI	Female
17411_55	positive	BMI	Female
17419_17	positive	BMI	Female
17427_26	positive	BMI	Female
17432_25	positive	BMI	Female
17435_43	positive	BMI	Female
17436_193	positive	BMI	Female
17441_4	positive	BMI	Female
17447_52	positive	BMI	Female
17449_23	positive	BMI	Female
17450_51	positive	BMI	Female
17451_13	positive	BMI	Female
17453_34	positive	BMI	Female
17454_15	positive	BMI	Female
17455_42	positive	BMI	Female
17456_53	positive	BMI	Female
17460_51	positive	BMI	Female
17462_19	positive	BMI	Female
17466_72	positive	BMI	Female
17467_1	positive	BMI	Female
17468_1	positive	BMI	Female
17474_106	positive	BMI	Female
17475_18	positive	BMI	Female
17490_4	positive	BMI	Female
17495_141	positive	BMI	Female
17505_125	positive	BMI	Female
17509_6	positive	BMI	Female
17510_7	positive	BMI	Female
17511_10	positive	BMI	Female
17512_2	positive	BMI	Female
17513_11	positive	BMI	Female
17515_6	positive	BMI	Female
17516_7	positive	BMI	Female
17671_58	positive	BMI	Female
17673_34	positive	BMI	Female
17675_17	positive	BMI	Female
17676_13	positive	BMI	Female
17677_47	positive	BMI	Female
17682_1	positive	BMI	Female
17683_2	positive	BMI	Female
17686_27	positive	BMI	Female
17691_1	positive	BMI	Female
17692_2	positive	BMI	Female
17693_2	positive	BMI	Female
17694_32	positive	BMI	Female
17696_1	positive	BMI	Female
17697_2	positive	BMI	Female
17698_15	positive	BMI	Female
17702_53	positive	BMI	Female
17703_40	positive	BMI	Female
17704_74	positive	BMI	Female
17706_4	positive	BMI	Female
17710_40	positive	BMI	Female
17711_13	positive	BMI	Female
17712_7	positive	BMI	Female
17721_82	positive	BMI	Female
17722_5	positive	BMI	Female
17724_3	positive	BMI	Female
17725_37	positive	BMI	Female
17726_3	positive	BMI	Female
17727_1	positive	BMI	Female
17728_61	positive	BMI	Female
17729_20	positive	BMI	Female
17735_130	positive	BMI	Female
17736_105	positive	BMI	Female
17737_7	positive	BMI	Female
17739_1	positive	BMI	Female
17742_2	positive	BMI	Female
17743_14	positive	BMI	Female
17744_31	positive	BMI	Female
17746_77	positive	BMI	Female
17747_45	positive	BMI	Female
17748_21	positive	BMI	Female
17750_8	positive	BMI	Female
17751_68	positive	BMI	Female
17752_24	positive	BMI	Female
17755_5	positive	BMI	Female
17757_86	positive	BMI	Female
17758_79	positive	BMI	Female
17760_128	positive	BMI	Female
17761_2	positive	BMI	Female
17764_108	negative	BMI	Female
17765_3	positive	BMI	Female
17766_5	positive	BMI	Female
17768_50	positive	BMI	Female
17769_28	positive	BMI	Female
17770_42	positive	BMI	Female
17771_35	positive	BMI	Female
17772_7	positive	BMI	Female
17773_26	positive	BMI	Female
17774_38	positive	BMI	Female
17775_8	positive	BMI	Female
17776_15	positive	BMI	Female
17777_31	positive	BMI	Female
17778_19	positive	BMI	Female
17781_191	positive	BMI	Female
17782_23	positive	BMI	Female
17783_9	positive	BMI	Female
17785_11	positive	BMI	Female
17786_5	positive	BMI	Female
17787_1	positive	BMI	Female
17789_1	positive	BMI	Female
17791_25	positive	BMI	Female
17792_158	positive	BMI	Female
17793_4	positive	BMI	Female
17795_176	positive	BMI	Female
17796_15	positive	BMI	Female
17797_1	positive	BMI	Female
17799_9	positive	BMI	Female
17800_33	positive	BMI	Female
17802_4	positive	BMI	Female
17804_102	positive	BMI	Female
17805_35	positive	BMI	Female
17806_6	positive	BMI	Female
17811_78	positive	BMI	Female
17812_2	positive	BMI	Female
17813_21	positive	BMI	Female
17816_58	positive	BMI	Female
17817_22	positive	BMI	Female
17818_22	positive	BMI	Female
17819_30	positive	BMI	Female
17820_170	positive	BMI	Female
17821_20	positive	BMI	Female
17822_57	positive	BMI	Female
17823_40	positive	BMI	Female
17826_341	positive	BMI	Female
17827_53	positive	BMI	Female
